0.0037	6262.26796	79.13449286
0.00554	6870.80781	82.89033605
0.00739	7432.89984	86.21426703
0.00924	7950.84901	89.16753339
0.01109	8392.13918	91.60861957
0.01293	8805.90711	93.83979492
0.01478	9187.38265	95.85083542
0.01663	9667.26435	98.32224748
0.01848	9901.51504	99.50635678
0.02032	10269.17718	101.3369487
0.02217	10575.44325	102.8369741
0.02402	10886.87283	104.3401784
0.02587	11111.61554	105.411648
0.02772	11439.93007	106.9576088
0.02956	11718.19099	108.2505935
0.03141	11943.36636	109.2857098
0.03326	12142.15796	110.1914605
0.03511	12363.97994	111.1934348
0.03695	12580.93796	112.1647804
0.0388	12777.32366	113.0368244
0.04065	12976.74844	113.915532
0.0425	13172.69904	114.7723793
0.04435	13383.27314	115.6860974
0.04619	13489.55151	116.1445285
0.04804	13605.58709	116.6429899
0.04989	13646.09834	116.8165157
0.05174	13649.1758	116.8296872
0.05358	13544.59302	116.38124
0.05543	13363.53247	115.600746
0.05728	12969.8111	113.8850785
0.05913	12251.36727	110.6858946
0.06097	11085.66642	105.2884914
0.06282	9691.43952	98.44510917
0.06467	8104.81338	90.02673703
0.06652	6670.53221	81.67332618
0.06837	5591.0643	74.77341974
0.07021	4925.85018	70.18440126
0.07206	4529.90066	67.3045367
0.07391	4383.14955	66.20535892
0.07576	4409.08154	66.4009152
0.0776	4483.30235	66.95746672
0.07945	4463.18272	66.80705591
0.0813	4311.38029	65.6611018
0.08315	3957.27179	62.9068501
0.08499	3462.36913	58.84189944
0.08684	2875.41301	53.62287767
0.08869	2303.04147	47.99001427
0.09054	1891.03146	43.48599154
0.09238	1796.66357	42.38706843
0.09423	2016.92836	44.91022556
0.09608	2367.27692	48.65467007
0.09793	2663.08092	51.60504743
0.09978	2850.26315	53.38785583
0.10162	2908.60791	53.93151129
0.10347	2809.98221	53.00926532
0.10532	2580.69758	50.80056673
0.10717	2252.998	47.46575608
0.10901	1852.56579	43.0414427
0.11086	1461.50607	38.2296491
0.11271	1143.67828	33.81831279
0.11456	1033.44085	32.14717484
0.1164	1122.49722	33.50368965
0.11825	1337.16117	36.56721441
0.1201	1541.42791	39.26102278
0.12195	1738.96521	41.70090179
0.12379	1846.07692	42.96599725
0.12564	1862.2567	43.15387236
0.12749	1816.59021	42.62147592
0.12934	1711.13997	41.36592765
0.13118	1549.19334	39.35979344
0.13303	1368.21051	36.98932968
0.13488	1194.98954	34.56862074
0.13673	1044.98804	32.32627476
0.13858	961.24919	31.00401893
0.14042	948.6833	30.80070291
0.14227	973.65292	31.20341199
0.14412	1039.23048	32.23709788
0.14597	1095.44512	33.09750927
0.14781	1138.41996	33.74047955
0.14966	1108.3411	33.29175724
0.15151	1099.44759	33.15791896
0.15336	1058.23343	32.5305
0.1552	995.77909	31.55596758
0.15705	933.21648	30.54859211
0.1589	878.64726	29.64198475
0.16075	842.30517	29.02249421
0.16259	832.83672	28.85891058
0.16444	829.47212	28.80055763
0.16629	831.3044	28.83234989
0.16814	825.01273	28.72303483
0.16998	800.3924	28.29120711
0.17183	752.65596	27.43457599
0.17368	687.10043	26.2126006
0.17553	606.69927	24.63126611
0.17737	511.58088	22.61815377
0.17922	443.80401	21.06665636
0.18107	414.44903	20.35802127
0.18292	438.56356	20.94190918
0.18476	504.06547	22.45140241
0.18661	582.78898	24.14102276
0.18846	649.62143	25.48767212
0.19031	701.72787	26.49014666
0.19215	724.94	26.92470984
0.194	721.95568	26.86923296
0.19585	690.83862	26.28380908
0.19769	639.14787	25.28137397
0.19954	555.48807	23.56879441
0.20139	459.01852	21.4247175
0.20324	350.77913	18.72909848
0.20508	259.6902	16.11490614
0.20693	207.63429	14.40952081
0.20878	236.85439	15.3900744
0.21063	306	17.49285568
0.21247	393.01654	19.82464476
0.21432	458.96296	21.42342083
0.21617	514.06712	22.67304832
